,Locationabbr,QuestionID,RESPONSEID,mean_and_cl,param_list,trend_class
447,16860,_HCVU651,RESP046,"[[82.81, 77.93, 78.48, nan, nan, 84.22, nan], [75.3, 71.42, 71.7, nan, nan, 78.52, nan]]","[-3673.6631409255533, 0.9123518733736171, 3698157.644182007]",-+
448,16860,_RFHLTH,RESP061,"[[76.55, 75.71, 77.76, nan, nan, 77.35, nan], [70.63, 70.46, 73.02, nan, nan, 72.18, nan]]","[0, 0.22504364040715857, -376.2003598041916]",0+
449,16860,_RFHYPE5,RESP046,"[[37.85, nan, 40.03, nan, nan, nan, nan], [30.36, nan, 34.33, nan, nan, nan, nan]]","[0, 1.09, -2154.14]",0+
450,16860,_RFSMOK3,RESP046,"[[26.35, 24.81, 24.16, nan, nan, 21.11, nan], [17.57, 19.36, 18.04, nan, nan, 15.97, nan]]","[0, -1.041165958958355, 2120.019007747649]",0-
451,16860,_TOTINDA,RESP046,"[[65.22, 73.79, 66.83, nan, nan, 69.23, nan], [57.71, 68.58, 60.75, nan, nan, 63.57, nan]]","[0, 0.51778614307414, -974.1774877197055]",0+
452,16940,BLOODCHO,RESP046,"[[78.76, nan, nan, nan, nan, nan, nan], [74.7, nan, nan, nan, nan, nan, nan]]","[0, 0, 78.76]",00
453,16940,Custom_8,Custom_8,"[[47.3336719146775, nan, nan, nan, nan, nan, nan], [41.29559746878466, nan, nan, nan, nan, nan, nan]]","[0, 0, 47.3336719146775]",00
454,16940,Custom_9,Custom_9,"[[61.03, 65.36, nan, nan, nan, nan, nan], [52.33760677373601, 54.903136225425904, nan, nan, nan, nan, nan]]","[0, 4.329999999999998, -8646.599999999997]",0+
455,16940,DIABETE3,RESP046,"[[7.89, 11.9, nan, nan, nan, nan, nan], [5.81, 8.88, nan, nan, nan, nan, nan]]","[0, 4.01, -8056.219999999999]",0+
456,16940,DRNKANY5,RESP046,"[[53.0, 55.43, nan, nan, nan, nan, nan], [48.43, 50.29, nan, nan, nan, nan, nan]]","[0, 2.43, -4833.7300000000005]",0+
457,16940,_HCVU651,RESP046,"[[75.02, 81.23, nan, nan, nan, nan, nan], [69.85, 76.04, nan, nan, nan, nan, nan]]","[0, 6.210000000000009, -12413.290000000019]",0+
458,16940,_RFHLTH,RESP061,"[[85.66, 82.19, nan, nan, nan, nan, nan], [82.92, 78.39, nan, nan, nan, nan, nan]]","[0, -3.4699999999999984, 7063.829999999997]",0-
459,16940,_RFHYPE5,RESP046,"[[30.46, nan, nan, nan, nan, nan, nan], [26.81, nan, nan, nan, nan, nan, nan]]","[0, 0, 30.46]",00
460,16940,_RFSMOK3,RESP046,"[[21.55, 20.14, nan, nan, nan, nan, nan], [17.85, 15.61, nan, nan, nan, nan, nan]]","[0, -1.41, 2857.06]",0-
461,16940,_TOTINDA,RESP046,"[[77.36, 78.8, nan, nan, nan, nan, nan], [73.89, 74.78, nan, nan, nan, nan, nan]]","[0, 1.439999999999998, -2818.4799999999955]",0+
462,16980,BLOODCHO,RESP046,"[[77.78, nan, 79.07, nan, 83.19, nan, nan], [75.51, nan, 76.8, nan, 81.39, nan, nan]]","[0, 1.2891185974738784, -2515.0669119182853]",0+
463,16980,Custom_8,Custom_8,"[[47.9300591411674, nan, 43.61957758947768, nan, 42.228633249188604, nan, nan], [44.553871148318336, nan, 40.301011269808356, nan, 39.52139792428936, nan, nan]]","[0, -1.4858865253152076, 3035.6118081985533]",0-
464,16980,Custom_9,Custom_9,"[[62.900000000000006, 62.239999999999995, 64.03, 62.11, 65.97, 64.44999999999999, 64.48], [58.026879849624066, 57.40197354285861, 58.861586316866656, 57.55680332074267, 61.398216978027065, 60.01234296052522, 60.4460937046084]]","[0, 0.4040285328858017, -749.9342559518]",0+
465,16980,DIABETE3,RESP046,"[[9.66, 7.98, 9.64, 9.51, 10.04, 9.95, 10.25], [8.29, 6.75, 8.27, 8.31, 8.88, 8.77, 9.17]]","[0, 0.1973552445887596, -387.87178170541404]",0+
466,16980,DRNKANY5,RESP046,"[[62.9, 61.02, 60.36, 58.27, 60.07, 59.6, 60.65], [60.49, 58.65, 57.87, 56.04, 57.89, 57.44, 58.75]]","[-1119.6873726478068, 0.2778881691584837, 1127940.7997317407]",-+
467,16980,_HCVU651,RESP046,"[[78.31, 78.83, 78.77, 83.8, 87.02, 88.04, 86.14], [75.78, 76.32, 76.14, 81.72, 85.22, 86.39, 84.55]]","[0, 1.8306884724545924, -3604.200963634145]",0+
468,16980,_RFHLTH,RESP061,"[[82.21, 83.63, 82.98, 82.49, 83.1, 82.68, 82.59], [80.35, 81.71, 81.18, 80.69, 81.47, 81.07, 81.18]]","[0, -0.018401544753011208, 119.88628872262052]",0-
469,16980,_RFHYPE5,RESP046,"[[29.43, nan, 27.98, nan, 29.64, nan, 31.46], [27.37, nan, 25.88, nan, 27.84, nan, 29.79]]","[-873.3996035801812, 0.2169294716118172, 879146.8727059284]",-+
470,16980,_RFSMOK3,RESP046,"[[19.5, 17.72, 16.61, 16.14, 14.21, 15.01, 13.6], [17.46, 15.7, 14.73, 14.47, 12.62, 13.42, 12.29]]","[-452.60733349071376, 0.11214275102121872, 456693.87032912456]",-+
471,16980,_TOTINDA,RESP046,"[[76.68, 79.14, 75.59, 77.0, 74.78, 76.94, 77.26], [74.6, 77.14, 73.38, 75.14, 72.86, 75.14, 75.63]]","[0, -0.15042452497363698, 379.6289154188071]",0-
472,17140,BLOODCHO,RESP046,"[[80.61, nan, 81.63, nan, 82.37, nan, nan], [77.32, nan, 79.04, nan, 78.96, nan, nan]]","[0, 0.4394227928133344, -803.0358441939475]",0+
473,17140,Custom_8,Custom_8,"[[43.33209279245751, nan, 45.93899301727306, nan, 46.59463396867792, nan, nan], [38.99755899123475, nan, 42.234574821850735, nan, 41.639034523646124, nan, nan]]","[0, 0.7998086448189105, -1564.8136396282753]",0+
474,17140,Custom_9,Custom_9,"[[63.76, 63.550000000000004, 66.23, 66.19999999999999, 65.78999999999999, 69.09, 63.08], [56.68705860338147, 58.0876470271503, 60.12990164013728, 58.52132172831807, 57.8487658389895, 62.247186251256004, 56.42507701021267]]","[1182.6505190213954, -0.29354037776328024, -1191134.250395057]",+-
475,17140,DIABETE3,RESP046,"[[10.1, 11.92, 9.31, 11.11, 10.09, 11.39, 9.3], [8.26, 10.33, 7.9, 9.27, 8.09, 9.51, 7.81]]","[0, -0.05096745914633182, 113.18664586094337]",0-
476,17140,DRNKANY5,RESP046,"[[57.27, 57.37, 55.14, 55.8, 56.51, 57.22, 56.63], [53.76, 54.72, 52.24, 52.25, 52.65, 54.03, 53.44]]","[-508.6608578826498, 0.12627754603880986, 512292.5546073898]",-+
477,17140,_HCVU651,RESP046,"[[82.88, 84.55, 81.74, 85.82, 90.84, 94.25, 90.13], [79.57, 82.22, 79.0, 82.35, 87.68, 92.51, 87.92]]","[0, 1.6967383822956899, -3330.2627587939587]",0+
478,17140,_RFHLTH,RESP061,"[[85.08, 82.25, 83.69, 82.5, 85.7, 82.57, 80.48], [83.02, 80.25, 81.63, 79.89, 83.31, 80.12, 77.85]]","[0, -0.4512712953272611, 992.0409521596728]",0-
479,17140,_RFHYPE5,RESP046,"[[31.93, nan, 33.81, nan, 34.66, nan, 33.47], [28.99, nan, 31.28, nan, 31.19, nan, 30.63]]","[795.5898380374184, -0.19744694957031042, -801399.9279760259]",+-
480,17140,_RFSMOK3,RESP046,"[[25.44, 23.31, 21.86, 23.35, 21.79, 21.73, 23.49], [22.28, 20.94, 19.35, 19.98, 18.44, 18.79, 20.55]]","[-888.792831054959, 0.2205662982955532, 895390.8412250304]",-+
481,17140,_TOTINDA,RESP046,"[[73.8, 75.92, 73.42, 76.7, 76.88, 76.42, 73.53], [70.76, 73.67, 70.79, 73.74, 73.76, 73.68, 70.69]]","[1076.9727604014097, -0.2673371783545129, -1084574.8148995768]",+-
482,17200,BLOODCHO,RESP046,"[[nan, nan, 83.51, nan, 85.84, nan, nan], [nan, nan, 80.24, nan, 82.53, nan, nan]]","[0, 1.1649999999999991, -2261.6349999999984]",0+
483,17200,Custom_8,Custom_8,"[[nan, nan, 43.73128966590827, nan, 42.97530288909599, nan, nan], [nan, nan, 39.05937330245387, nan, 38.60642179645092, nan, nan]]","[0, -0.37799338840613916, 804.6319805274663]",0-
484,17200,Custom_9,Custom_9,"[[nan, 63.08, 62.089999999999996, 60.3, 61.9, 60.58, 63.980000000000004], [nan, 56.77873028668031, 54.53637173273664, 53.793195868938426, 54.646359534688806, 53.307827009758356, 56.4406101042591]]","[-1718.4526323391492, 0.42652914207775117, 1730938.67682198]",-+
485,17200,DIABETE3,RESP046,"[[nan, 8.48, 9.15, 8.0, 9.59, 8.65, 7.83], [nan, 7.09, 6.92, 6.47, 7.77, 6.77, 6.26]]","[563.3472027650189, -0.13984885402709707, -567317.7838517015]",+-
486,17200,DRNKANY5,RESP046,"[[nan, 62.93, 58.22, 58.65, 57.35, 61.64, 63.45], [nan, 59.68, 54.57, 54.93, 53.67, 57.94, 59.94]]","[-3420.4485415060676, 0.8490459381011504, 3444944.549630096]",-+
487,17200,_HCVU651,RESP046,"[[nan, 84.64, 84.3, 87.9, 90.26, 89.42, 91.72], [nan, 81.5, 81.22, 84.59, 87.28, 86.32, 89.49]]","[0, 1.5177001488112856, -2969.3562355145646]",0+
488,17200,_RFHLTH,RESP061,"[[nan, 87.74, 86.2, 86.55, 86.75, 86.06, 86.08], [nan, 85.9, 83.67, 84.04, 84.75, 83.83, 83.75]]","[0, -0.1948654629255779, 479.0393728100562]",0-
489,17200,_RFHYPE5,RESP046,"[[nan, nan, 31.0, nan, 32.76, nan, 28.7], [nan, nan, 27.84, nan, 29.58, nan, 25.96]]","[0, -0.4985267056867601, 1035.4610235262794]",0-
490,17200,_RFSMOK3,RESP046,"[[nan, 17.14, 14.57, 19.41, 16.09, 16.56, 15.74], [nan, 14.32, 12.16, 16.35, 13.23, 13.4, 12.9]]","[0, -0.19462370964559705, 408.8410277097808]",0-
491,17200,_TOTINDA,RESP046,"[[nan, 80.92, 78.29, 78.63, 76.07, 81.7, 75.33], [nan, 78.45, 75.17, 75.61, 73.19, 78.98, 72.21]]","[0, -0.5997447353443947, 1286.4806556542019]",0-
492,17460,BLOODCHO,RESP046,"[[83.89, nan, 83.65, nan, 82.9, nan, nan], [80.52, nan, 80.44, nan, 79.02, nan, nan]]","[0, -0.2525810906136001, 591.9133240237156]",0-
493,17460,Custom_8,Custom_8,"[[43.294790797472885, nan, nan, nan, 41.001206272617615, nan, nan], [38.60911692081965, nan, nan, nan, 35.572323648812194, nan, nan]]","[0, -0.5733961312138173, 1196.3944106684594]",0-
494,17460,Custom_9,Custom_9,"[[64.47, 64.49000000000001, 61.900000000000006, 67.57, 64.19, 64.06, 68.48], [56.82191527243585, 57.58851465262732, 53.91749412778169, 58.74779506019044, 55.07056471046589, 55.4018708718338, 60.054324952859865]]","[0, 0.48340829044424327, -908.5791101163438]",0+
495,17460,DIABETE3,RESP046,"[[8.83, 11.54, 11.24, 11.22, 11.2, 9.1, 11.31], [7.03, 9.54, 8.97, 8.93, 8.89, 7.14, 9.11]]","[0, 0.06646190220256153, -123.09189640661282]",0+
496,17460,DRNKANY5,RESP046,"[[59.6, 61.16, 60.08, 59.37, 57.44, 55.85, 58.07], [55.8, 57.87, 56.18, 55.18, 52.95, 51.83, 54.29]]","[0, -0.6419693130581474, 1351.641406873123]",0-
497,17460,_HCVU651,RESP046,"[[84.2, 83.38, 86.3, 89.13, 90.7, 90.88, 92.49], [81.01, 80.42, 82.99, 85.66, 87.29, 87.72, 89.84]]","[0, 1.5877141862339965, -3109.4071766323464]",0+
498,17460,_RFHLTH,RESP061,"[[81.79, 82.53, 81.11, 83.28, 81.96, 84.25, 81.59], [79.03, 80.16, 77.95, 80.07, 78.73, 81.39, 78.59]]","[0, 0.1336089725534094, -186.7829677571189]",0+
499,17460,_RFHYPE5,RESP046,"[[29.72, nan, 31.63, nan, 33.07, nan, 34.74], [26.56, nan, 28.26, nan, 29.25, nan, 31.31]]","[0, 0.8224453891170393, -1624.115089621219]",0+
500,17460,_RFSMOK3,RESP046,"[[23.04, 22.16, 22.34, 18.15, 22.44, 21.92, 21.89], [19.75, 19.28, 18.97, 14.58, 18.38, 18.37, 18.48]]","[-820.1320316808392, 0.2035807509065602, 826003.4153499324]",-+
501,17460,_TOTINDA,RESP046,"[[74.39, 76.31, 73.1, 75.72, 72.87, 78.23, 72.12], [71.2, 73.59, 69.49, 71.9, 68.81, 75.02, 68.67]]","[0, -0.13257111772504168, 341.46225747277674]",0-
502,17780,BLOODCHO,RESP046,"[[nan, nan, nan, nan, 78.5, nan, nan], [nan, nan, nan, nan, 68.07, nan, nan]]","[0, 0, 78.5]",00
503,17780,Custom_8,Custom_8,"[[nan, nan, nan, nan, 33.42675159235669, nan, nan], [nan, nan, nan, nan, 24.35447353835118, nan, nan]]","[0, 0, 33.42675159235669]",00
504,17780,Custom_9,Custom_9,"[[nan, nan, nan, 63.97, 64.87, 69.03999999999999, 65.22], [nan, nan, nan, 45.85514421807339, 43.971586184592866, 39.09572341832248, 41.977803460085795]]","[0, 0, 65.775]",00
505,17780,DIABETE3,RESP046,"[[nan, nan, nan, 7.1, 7.81, nan, 7.46], [nan, nan, nan, 3.98, 4.87, nan, 3.99]]","[0, 0.07295722005286626, -139.59896032621972]",0+
506,17780,DRNKANY5,RESP046,"[[nan, nan, nan, 53.06, 50.93, 48.29, 56.1], [nan, nan, nan, 44.67, 41.01, 33.51, 45.07]]","[-11636.025188791193, 2.8867552053934737, 11725763.87710429]",-+
507,17780,_HCVU651,RESP046,"[[nan, nan, nan, 82.0, 71.01, 77.03, 83.69], [nan, nan, nan, 74.63, 59.03, 62.23, 74.93]]","[-16249.69314325252, 4.031636096026788, 16373855.555857923]",-+
508,17780,_RFHLTH,RESP061,"[[nan, nan, nan, 85.87, 88.4, 84.94, 91.7], [nan, nan, nan, 80.75, 82.15, 74.69, 88.03]]","[0, 0.10865411053138097, -132.69726810276524]",0+
509,17780,_RFHYPE5,RESP046,"[[nan, nan, nan, nan, 28.63, nan, 26.12], [nan, nan, nan, nan, 20.99, nan, 17.55]]","[0, -1.254999999999999, 2557.4549999999977]",0-
510,17780,_RFSMOK3,RESP046,"[[nan, nan, nan, 11.59, nan, nan, nan], [nan, nan, nan, 6.51, nan, nan, nan]]","[0, 0, 11.59]",00
511,17780,_TOTINDA,RESP046,"[[nan, nan, nan, 69.15, 74.47, 74.93, 80.17], [nan, nan, nan, 61.21, 65.71, 62.82, 71.8]]","[0, 3.2016370900074977, -6378.469413358588]",0+
512,17820,BLOODCHO,RESP046,"[[80.34, nan, 80.71, nan, 82.74, nan, nan], [76.66, nan, 77.63, nan, 79.56, nan, nan]]","[0, 0.582512686336946, -1091.2992381252734]",0+
513,17820,Custom_8,Custom_8,"[[42.75578790141897, nan, nan, nan, 39.47304810248973, nan, nan], [38.036034020875036, nan, nan, nan, 34.83091266106939, nan, nan]]","[0, -0.8206849497323102, 1693.1532218130947]",0-
514,17820,Custom_9,Custom_9,"[[59.66, 55.480000000000004, 57.78, nan, 57.31, 59.400000000000006, 60.39], [52.75944929733865, 48.578688530431336, 51.12555036084876, nan, 49.88407244850854, 53.02953690851285, 53.448811340987774]]","[-1356.1752203929493, 0.33677046661520843, 1365386.6078304336]",-+
515,17820,DIABETE3,RESP046,"[[6.39, 8.64, 6.55, 8.01, 7.82, 6.67, 6.75], [4.68, 6.76, 5.04, 6.34, 6.02, 5.45, 5.2]]","[502.8063321624914, -0.12484445598960081, -506250.4998224231]",+-
516,17820,DRNKANY5,RESP046,"[[59.64, 56.63, 59.34, 56.19, 58.51, 60.47, 59.81], [55.84, 52.98, 55.95, 52.51, 54.63, 57.2, 56.16]]","[-951.4384636348483, 0.23626775139618286, 957906.4067847292]",-+
517,17820,_HCVU651,RESP046,"[[84.37, 80.93, 82.7, 85.58, 88.29, 91.01, 89.87], [80.96, 77.5, 79.66, 82.5, 85.1, 88.78, 87.36]]","[-988.6397281703072, 0.24581795196675713, 994119.7066611223]",-+
518,17820,_RFHLTH,RESP061,"[[86.16, 87.28, 87.58, 88.05, 82.29, 86.07, 85.47], [83.65, 85.01, 85.46, 85.93, 79.33, 83.87, 83.02]]","[0, -0.39022429415664006, 871.6530979473266]",0-
519,17820,_RFHYPE5,RESP046,"[[24.21, nan, 29.06, nan, 25.36, nan, 26.36], [21.29, nan, 26.14, nan, 22.32, nan, 23.48]]","[0, 0.13440277484865734, -244.45886875767155]",0+
520,17820,_RFSMOK3,RESP046,"[[17.56, 17.91, 18.03, 17.98, 19.5, 15.73, 16.09], [14.38, 14.87, 15.25, 15.0, 16.15, 13.16, 13.31]]","[839.4197711813247, -0.20845271139544816, -845047.869997546]",+-
521,17820,_TOTINDA,RESP046,"[[83.18, 83.36, 83.38, 81.21, 81.53, 84.32, 79.9], [80.42, 80.67, 80.87, 78.31, 78.51, 82.05, 76.9]]","[0, -0.43347551704251697, 955.2252750947061]",0-
522,17900,BLOODCHO,RESP046,"[[84.23, nan, 83.05, nan, 83.63, nan, nan], [81.21, nan, 79.97, nan, 80.3, nan, nan]]","[0, -0.13621972159989343, 357.8573533979374]",0-
523,17900,Custom_8,Custom_8,"[[47.109106019233046, nan, 45.526791089705, nan, 43.082625851967, nan, nan], [42.091134883839864, nan, 40.7961980855356, nan, 38.437610043772494, nan, nan]]","[0, -1.0012226462024594, 2060.697103447928]",0-
524,17900,Custom_9,Custom_9,"[[65.91, 66.69999999999999, 66.44, nan, 65.32, 66.12, 70.41999999999999], [57.79576559372359, 59.52096803183046, 58.698649988535585, nan, 57.41771552018025, 57.949173848379836, 61.81544306776925]]","[-1235.204876615978, 0.3067624728013616, 1243479.2637058278]",-+
525,17900,DIABETE3,RESP046,"[[10.96, 10.4, 8.87, 12.23, 10.49, 12.36, 12.4], [9.02, 8.56, 6.99, 10.19, 8.39, 10.2, 10.2]]","[0, 0.35640752765395894, -706.668974377944]",0+
526,17900,DRNKANY5,RESP046,"[[52.6, 53.13, 53.71, 53.08, 53.35, 55.97, 52.17], [48.68, 49.72, 50.1, 49.36, 49.59, 52.01, 48.11]]","[0, 0.13702053079633206, -222.54160459547336]",0+
527,17900,_HCVU651,RESP046,"[[80.18, 75.45, 78.44, 81.87, 85.66, 84.99, 85.64], [76.48, 71.88, 74.91, 78.34, 82.35, 81.03, 82.09]]","[0, 1.4925367614709981, -2924.224742829942]",0+
528,17900,_RFHLTH,RESP061,"[[81.14, 83.08, 84.66, 81.74, 85.94, 80.54, 82.32], [78.36, 80.53, 82.23, 79.04, 83.53, 77.35, 79.42]]","[0, -0.05872531407077518, 200.76394003640596]",0-
529,17900,_RFHYPE5,RESP046,"[[35.5, nan, 32.63, nan, 36.73, nan, 38.08], [31.97, nan, 29.45, nan, 33.26, nan, 34.41]]","[0, 0.5723934168526074, -1116.93217262935]",0+
530,17900,_RFSMOK3,RESP046,"[[21.16, 21.21, 21.42, 20.87, 19.81, 17.04, 16.91], [17.97, 18.23, 18.44, 17.62, 16.4, 13.79, 13.85]]","[820.6956740042715, -0.20395087313930382, -825595.7883657855]",+-
531,17900,_TOTINDA,RESP046,"[[72.54, 76.71, 75.99, 78.15, 76.24, 75.17, 73.13], [69.03, 73.91, 72.87, 75.15, 73.1, 71.96, 69.66]]","[1962.9353678834427, -0.4873234586669924, -1976595.0559699426]",+-
532,18100,BLOODCHO,RESP046,"[[76.02, nan, nan, nan, nan, nan, nan], [71.28, nan, nan, nan, nan, nan, nan]]","[0, 0, 76.02]",00
533,18100,Custom_8,Custom_8,"[[51.223362273086025, nan, nan, nan, nan, nan, nan], [43.982599905033204, nan, nan, nan, nan, nan, nan]]","[0, 0, 51.223362273086025]",00
534,18100,Custom_9,Custom_9,"[[69.99, nan, nan, nan, nan, nan, nan], [59.426799727355345, nan, nan, nan, nan, nan, nan]]","[0, 0, 69.99]",00
535,18100,DIABETE3,RESP046,"[[6.4, nan, nan, nan, nan, nan, nan], [4.48, nan, nan, nan, nan, nan, nan]]","[0, 0, 6.4]",00
536,18100,DRNKANY5,RESP046,"[[66.24, nan, nan, nan, nan, nan, nan], [61.67, nan, nan, nan, nan, nan, nan]]","[0, 0, 66.24]",00
537,18100,_HCVU651,RESP046,"[[82.68, nan, nan, nan, nan, nan, nan], [77.82, nan, nan, nan, nan, nan, nan]]","[0, 0, 82.68]",00
538,18100,_RFHLTH,RESP061,"[[84.83, nan, nan, nan, nan, nan, nan], [81.48, nan, nan, nan, nan, nan, nan]]","[0, 0, 84.83]",00
539,18100,_RFHYPE5,RESP046,"[[30.15, nan, nan, nan, nan, nan, nan], [25.98, nan, nan, nan, nan, nan, nan]]","[0, 0, 30.15]",00
540,18100,_RFSMOK3,RESP046,"[[15.42, nan, nan, nan, nan, nan, nan], [11.56, nan, nan, nan, nan, nan, nan]]","[0, 0, 15.42]",00
541,18100,_TOTINDA,RESP046,"[[73.44, nan, nan, nan, nan, nan, nan], [69.09, nan, nan, nan, nan, nan, nan]]","[0, 0, 73.44]",00
542,18140,BLOODCHO,RESP046,"[[78.63, nan, 80.61, nan, 81.99, nan, nan], [75.0, nan, 78.1, nan, 78.97, nan, nan]]","[0, 0.8461711484808375, -1622.9646801815738]",0+
543,18140,Custom_8,Custom_8,"[[44.181610072491424, nan, 47.339039821362114, nan, 45.28601048908404, nan, nan], [39.3661074089799, nan, 43.289962526125194, nan, 40.577656027650875, nan, nan]]","[0, 0.28388370861499806, -526.0321626944549]",0+
544,18140,Custom_9,Custom_9,"[[65.75, 63.66, 64.65, 65.88, 66.69, 64.4, 68.19], [58.34975000422283, 56.90648239803878, 58.39703270438747, 58.15628975168021, 59.1630550686218, 57.86171276250424, 61.95458501781958]]","[0, 0.3507512526521835, -640.7448342686772]",0+
545,18140,DIABETE3,RESP046,"[[8.65, 9.33, 9.8, 12.01, 10.32, 9.96, 9.34], [6.87, 7.7, 8.04, 9.93, 8.36, 8.27, 7.95]]","[969.1707366979156, -0.24057830352597878, -976066.188524562]",+-
546,18140,DRNKANY5,RESP046,"[[59.04, 52.73, 54.98, 55.32, 56.5, 56.92, 57.04], [55.39, 49.55, 52.04, 51.69, 53.01, 53.82, 54.12]]","[-1284.874496555045, 0.31901317937858337, 1293812.1983068949]",-+
547,18140,_HCVU651,RESP046,"[[83.91, 82.93, 83.56, 90.54, 91.34, 92.03, 90.79], [80.5, 80.17, 81.01, 87.87, 88.75, 89.95, 88.71]]","[0, 1.6802294889610854, -3295.9306270754364]",0+
548,18140,_RFHLTH,RESP061,"[[82.87, 84.58, 83.92, 83.09, 85.12, 83.86, 83.18], [79.75, 82.05, 81.72, 80.39, 82.65, 81.7, 80.95]]","[432.3372250620513, -0.1073232944803997, -435318.658797209]",+-
549,18140,_RFHYPE5,RESP046,"[[31.63, nan, 32.16, nan, 32.12, nan, 32.76], [28.4, nan, 29.55, nan, 29.02, nan, 30.11]]","[0, 0.16563718993784984, -301.4471476627474]",0+
550,18140,_RFSMOK3,RESP046,"[[21.96, 19.99, 23.11, 19.44, 22.38, 21.83, 20.31], [18.69, 17.42, 20.54, 16.32, 19.11, 19.07, 17.8]]","[0, -0.0650376491023623, 152.30544580951874]",0-
551,18140,_TOTINDA,RESP046,"[[73.69, 77.2, 71.18, 77.47, 74.56, 77.27, 73.17], [70.48, 74.63, 68.34, 74.41, 71.38, 74.72, 70.54]]","[0, 0.12499455294884332, -176.87652565274766]",0+
552,18180,BLOODCHO,RESP046,"[[82.52, nan, nan, nan, nan, nan, nan], [77.56, nan, nan, nan, nan, nan, nan]]","[0, 0, 82.52]",00
553,18180,Custom_8,Custom_8,"[[47.86718371303926, nan, nan, nan, nan, nan, nan], [41.18153228767321, nan, nan, nan, nan, nan, nan]]","[0, 0, 47.86718371303926]",00
554,18180,Custom_9,Custom_9,"[[65.42, 60.739999999999995, nan, nan, nan, nan, nan], [54.68650103647464, 50.40926914492493, nan, nan, nan, nan, nan]]","[0, -4.680000000000007, 9476.900000000014]",0-
555,18180,DIABETE3,RESP046,"[[8.18, 8.81, nan, nan, nan, nan, nan], [5.85, 6.46, nan, nan, nan, nan, nan]]","[0, 0.6300000000000007, -1258.7500000000014]",0+
556,18180,DRNKANY5,RESP046,"[[63.2, 60.93, nan, nan, nan, nan, nan], [58.34, 55.64, nan, nan, nan, nan, nan]]","[0, -2.270000000000003, 4628.1700000000055]",0-
557,18180,_HCVU651,RESP046,"[[82.34, 85.22, nan, nan, nan, nan, nan], [77.26, 81.03, nan, nan, nan, nan, nan]]","[0, 2.8799999999999955, -5709.339999999991]",0+
558,18180,_RFHLTH,RESP061,"[[85.57, 86.81, nan, nan, nan, nan, nan], [82.16, 83.67, nan, nan, nan, nan, nan]]","[0, 1.2400000000000093, -2408.070000000019]",0+
559,18180,_RFHYPE5,RESP046,"[[33.01, nan, nan, nan, nan, nan, nan], [28.36, nan, nan, nan, nan, nan, nan]]","[0, 0, 33.01]",00
560,18180,_RFSMOK3,RESP046,"[[21.54, 14.89, nan, nan, nan, nan, nan], [16.82, 10.77, nan, nan, nan, nan, nan]]","[0, -6.649999999999998, 13394.689999999995]",0-
561,18180,_TOTINDA,RESP046,"[[78.96, 82.71, nan, nan, nan, nan, nan], [75.14, 79.22, nan, nan, nan, nan, nan]]","[0, 3.7499999999999996, -7462.289999999999]",0+
562,18580,BLOODCHO,RESP046,"[[nan, nan, nan, nan, 80.03, nan, nan], [nan, nan, nan, nan, 72.46, nan, nan]]","[0, 0, 80.03]",00
563,18580,Custom_8,Custom_8,"[[nan, nan, nan, nan, 45.18305635386729, nan, nan], [nan, nan, nan, nan, 35.761121710412155, nan, nan]]","[0, 0, 45.18305635386729]",00
564,18580,Custom_9,Custom_9,"[[nan, nan, nan, 77.47, 72.35000000000001, 60.35000000000001, 71.13], [nan, nan, nan, 60.24220849905595, 55.228571905357896, 35.74901424739245, 55.81590192012601]]","[-18488.599715584725, 4.585727603394172, 18635509.213454302]",-+
565,18580,DIABETE3,RESP046,"[[nan, nan, nan, 15.99, 17.16, 16.91, 15.28], [nan, nan, nan, 11.21, 12.79, 9.76, 10.77]]","[2816.396697116442, -0.6987434973019513, -2837966.376845387]",+-
566,18580,DRNKANY5,RESP046,"[[nan, nan, nan, 49.09, 49.21, 42.09, 50.37], [nan, nan, nan, 41.45, 41.53, 30.55, 43.06]]","[0, -0.9549944673646112, 1971.1560957110569]",0-
567,18580,_HCVU651,RESP046,"[[nan, nan, nan, 82.77, 70.09, 79.85, 74.44], [nan, nan, nan, 77.2, 60.27, 68.76, 67.58]]","[0, 0.405056514447146, -740.3070581217098]",0+
568,18580,_RFHLTH,RESP061,"[[nan, nan, nan, 74.9, 71.22, 79.73, 72.85], [nan, nan, nan, 68.14, 64.32, 71.13, 66.72]]","[0, 0.6895694381456171, -1314.4180165537869]",0+
569,18580,_RFHYPE5,RESP046,"[[nan, nan, nan, nan, 32.79, nan, 35.67], [nan, nan, nan, nan, 26.66, nan, 29.28]]","[0, 1.4400000000000017, -2868.810000000004]",0+
570,18580,_RFSMOK3,RESP046,"[[nan, nan, nan, 15.31, 19.35, 20.75, 16.34], [nan, nan, nan, 10.45, 13.88, 11.19, 10.46]]","[9064.932927220923, -2.2486801199388977, -9135672.582880562]",+-
571,18580,_TOTINDA,RESP046,"[[nan, nan, nan, 73.2, 67.41, 74.24, 58.18], [nan, nan, nan, 67.24, 60.33, 64.97, 50.95]]","[0, -3.5756463984892712, 7276.1979800261715]",0-
