,Locationabbr,QuestionID,RESPONSEID,Confidence_limit_High_2011,Confidence_limit_High_2012,Confidence_limit_High_2013,Confidence_limit_High_2014,Confidence_limit_High_2015,Confidence_limit_High_2016,Confidence_limit_High_2017,Confidence_limit_Low_2011,Confidence_limit_Low_2012,Confidence_limit_Low_2013,Confidence_limit_Low_2014,Confidence_limit_Low_2015,Confidence_limit_Low_2016,Confidence_limit_Low_2017,Data_value_2011,Data_value_2012,Data_value_2013,Data_value_2014,Data_value_2015,Data_value_2016,Data_value_2017,Sample_Size_2011,Sample_Size_2012,Sample_Size_2013,Sample_Size_2014,Sample_Size_2015,Sample_Size_2016,Sample_Size_2017,mean_and_cl,anova_p,param_list,trend_class
1659,36140,Custom_9,Custom_9,78.06878148456136,78.86047274381198,,,,,,55.09121851543864,48.399527256188,,,,,,66.58,63.629999999999995,,,,,,382.0,324.0,,,,,,"[[66.58, 63.629999999999995, nan, nan, nan, nan, nan], [55.09121851543864, 48.399527256188, nan, nan, nan, nan, nan]]",0.03189892597315003,"[0, -2.9500000000000024, 5999.030000000005]",0-
1660,36140,DIABETE3,RESP046,16.53,12.72,,,,,,9.51,6.56,,,,,,13.02,9.64,,,,,,95.0,67.0,,,,,,"[[13.02, 9.64, nan, nan, nan, nan, nan], [9.51, 6.56, nan, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, -3.3799999999999986, 6810.199999999999]",0-
1661,36140,DRNKANY5,RESP046,66.63,66.35,,,,,,54.17,52.47,,,,,,60.4,59.41,,,,,,335.0,323.0,,,,,,"[[60.4, 59.41, nan, nan, nan, nan, nan], [54.17, 52.47, nan, nan, nan, nan, nan]]",0.002451657880825575,"[0, -0.9900000000000019, 2051.2900000000036]",0-
1662,36140,_HCVU651,RESP046,86.2,90.77,,,,,,69.78,72.97,,,,,,77.99,81.87,,,,,,283.0,259.0,,,,,,"[[77.99, 81.87, nan, nan, nan, nan, nan], [69.78, 72.97, nan, nan, nan, nan, nan]]",3.431658179842145e-08,"[0, 3.8800000000000097, -7724.690000000019]",0+
1663,36140,_RFHLTH,RESP061,88.24,85.93,,,,,,79.82,74.91,,,,,,84.03,80.42,,,,,,496.0,443.0,,,,,,"[[84.03, 80.42, nan, nan, nan, nan, nan], [79.82, 74.91, nan, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, -3.6099999999999994, 7343.739999999999]",0-
1664,36140,_RFHYPE5,RESP046,42.54,,,,,,,31.96,,,,,,,37.25,,,,,,,294.0,,,,,,,"[[37.25, nan, nan, nan, nan, nan, nan], [31.96, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 37.25]",00
1665,36140,_RFSMOK3,RESP046,29.86,30.76,,,,,,18.34,16.34,,,,,,24.1,23.55,,,,,,107.0,94.0,,,,,,"[[24.1, 23.55, nan, nan, nan, nan, nan], [18.34, 16.34, nan, nan, nan, nan, nan]]",0.1259914954820418,"[0, 0, 23.825000000000003]",00
1666,36140,_TOTINDA,RESP046,78.42,80.74,,,,,,66.58,68.74,,,,,,72.5,74.74,,,,,,413.0,417.0,,,,,,"[[72.5, 74.74, nan, nan, nan, nan, nan], [66.58, 68.74, nan, nan, nan, nan, nan]]",2.7966517990307693e-13,"[0, 2.2399999999999944, -4432.1399999999885]",0+
1667,36260,BLOODCHO,RESP046,78.17,,79.7,,78.44,,,73.11,,75.24,,73.58,,,75.64,,77.47,,76.01,,,1803.0,,2026.0,,1658.0,,,"[[75.64, nan, 77.47, nan, 76.01, nan, nan], [73.11, nan, 75.24, nan, 73.58, nan, nan]]",1.1102230246251565e-16,"[0, 0.10205232681497223, -129.13234588128236]",0+
1668,36260,Custom_8,Custom_8,50.49314368397868,,47.391307990756715,,48.124752447106935,,,42.8701561573751,,40.72021905196951,,40.83722623990793,,,46.68164992067689,,44.05576352136311,,44.48098934350743,,,702.0,,793.0,,612.0,,,"[[46.68164992067689, nan, 44.05576352136311, nan, 44.48098934350743, nan, nan], [42.8701561573751, nan, 40.72021905196951, nan, 40.83722623990793, nan, nan]]",1.1102230246251565e-16,"[0, -0.5599833299388001, 1172.3911452684736]",0-
1669,36260,Custom_9,Custom_9,67.40638612103155,65.17242717811237,63.94274350033326,66.70360582169519,68.33245096829016,68.78438128953057,69.98739071231459,56.67361387896845,54.78757282188763,54.31725649966675,57.9363941783048,58.00754903170984,57.91561871046942,58.492609287685426,62.04,59.980000000000004,59.13,62.32,63.17,63.349999999999994,64.24000000000001,1285.0,1406.0,1420.0,1736.0,1256.0,1442.0,1065.0,"[[62.04, 59.980000000000004, 59.13, 62.32, 63.17, 63.349999999999994, 64.24000000000001], [56.67361387896845, 54.78757282188763, 54.31725649966675, 57.9363941783048, 58.00754903170984, 57.91561871046942, 58.492609287685426]]",1.1102230246251565e-16,"[-741.369356810968, 0.18420152183825853, 746021.6902305076]",-+
1670,36260,DIABETE3,RESP046,8.41,9.98,9.09,9.17,8.4,9.51,8.97,5.97,7.44,6.65,7.01,5.96,7.05,6.43,7.19,8.71,7.87,8.09,7.18,8.28,7.7,206.0,266.0,247.0,274.0,173.0,270.0,175.0,"[[7.19, 8.71, 7.87, 8.09, 7.18, 8.28, 7.7], [5.97, 7.44, 6.65, 7.01, 5.96, 7.05, 6.43]]",1.1102230246251565e-16,"[0, -0.0064755961605258705, 20.904093467983152]",0-
1671,36260,DRNKANY5,RESP046,30.97,30.07,31.73,30.38,34.05,33.4,32.84,26.15,25.41,27.19,26.42,29.19,28.42,27.7,28.56,27.74,29.46,28.4,31.62,30.91,30.27,564.0,588.0,629.0,721.0,594.0,598.0,468.0,"[[28.56, 27.74, 29.46, 28.4, 31.62, 30.91, 30.27], [26.15, 25.41, 27.19, 26.42, 29.19, 28.42, 27.7]]",1.1102230246251565e-16,"[0, 0.47494492371751934, -926.9214899369433]",0+
1672,36260,_HCVU651,RESP046,85.9,87.54,87.5,87.14,91.39,91.46,89.7,81.48,83.14,83.18,83.58,87.31,87.22,85.42,83.69,85.34,85.34,85.36,89.35,89.34,87.56,1420.0,1535.0,1611.0,1944.0,1481.0,1517.0,1188.0,"[[83.69, 85.34, 85.34, 85.36, 89.35, 89.34, 87.56], [81.48, 83.14, 83.18, 83.58, 87.31, 87.22, 85.42]]",1.1102230246251565e-16,"[0, 0.8372519205418283, -1599.631785448686]",0+
1673,36260,_RFHLTH,RESP061,88.99,88.68,89.95,89.22,90.17,89.96,87.83,85.65,85.46,86.97,86.4,86.87,86.78,84.11,87.32,87.07,88.46,87.81,88.52,88.37,85.97,1909.0,2067.0,2138.0,2564.0,1825.0,2101.0,1543.0,"[[87.32, 87.07, 88.46, 87.81, 88.52, 88.37, 85.97], [85.65, 85.46, 86.97, 86.4, 86.87, 86.78, 84.11]]",1.1102230246251565e-16,"[810.8415971402826, -0.20131870467333382, -816358.4000057525]",+-
1674,36260,_RFHYPE5,RESP046,26.66,,29.75,,27.64,,29.43,22.54,,25.63,,23.48,,24.89,24.6,,27.69,,25.56,,27.16,685.0,,804.0,,604.0,,569.0,"[[24.6, nan, 27.69, nan, 25.56, nan, 27.16], [22.54, nan, 25.63, nan, 23.48, nan, 24.89]]",1.1102230246251565e-16,"[0, 0.2788611000852959, -535.374643009184]",0+
1675,36260,_RFSMOK3,RESP046,13.77,12.63,12.17,12.36,12.0,9.73,11.12,10.29,9.19,8.99,9.54,8.74,6.67,7.9,12.03,10.91,10.58,10.95,10.37,8.2,9.51,237.0,212.0,212.0,265.0,190.0,147.0,159.0,"[[12.03, 10.91, 10.58, 10.95, 10.37, 8.2, 9.51], [10.29, 9.19, 8.99, 9.54, 8.74, 6.67, 7.9]]",1.1102230246251565e-16,"[0, -0.46344526796518154, 943.7421500855864]",0-
1676,36260,_TOTINDA,RESP046,83.33,85.47,82.02,85.53,80.51,82.99,82.34,79.29,81.55,77.98,82.43,76.23,78.95,78.02,81.31,83.51,80.0,83.98,78.37,80.97,80.18,1726.0,2011.0,1846.0,2436.0,1520.0,1928.0,1365.0,"[[81.31, 83.51, 80.0, 83.98, 78.37, 80.97, 80.18], [79.29, 81.55, 77.98, 82.43, 76.23, 78.95, 78.02]]",1.1102230246251565e-16,"[0, -0.3583389651326097, 802.6576394231814]",0-
1677,36420,BLOODCHO,RESP046,76.17,,80.94,,80.47,,,70.61,,76.12,,73.73,,,73.39,,78.53,,77.1,,,2201.0,,2258.0,,1800.0,,,"[[73.39, nan, 78.53, nan, 77.1, nan, nan], [70.61, nan, 76.12, nan, 73.73, nan, nan]]",1.1102230246251565e-16,"[0, 0.8525643382293527, -1640.1787148892595]",0+
1678,36420,Custom_8,Custom_8,58.246308634757966,,54.78785098567954,,51.1128861637868,,,49.94281794924531,,47.61887255946243,,42.32420851844408,,,54.09456329200164,,51.203361772570986,,46.71854734111544,,,1009.0,,1030.0,,824.0,,,"[[54.09456329200164, nan, 51.203361772570986, nan, 46.71854734111544, nan, nan], [49.94281794924531, nan, 47.61887255946243, nan, 42.32420851844408, nan, nan]]",1.1102230246251565e-16,"[0, -1.849896697954883, 3774.4563639949256]",0-
1679,36420,Custom_9,Custom_9,69.0312863453755,72.41733997488765,69.84941744277933,71.15023584380921,74.44678756790364,73.93049687524184,74.16262930898817,58.06871365462449,61.44266002511235,59.55058255722068,60.549764156190776,60.75321243209635,61.04950312475815,61.83737069101183,63.55,66.93,64.7,65.85,67.6,67.49,68.0,1649.0,1549.0,1662.0,1553.0,1303.0,1258.0,1342.0,"[[63.55, 66.93, 64.7, 65.85, 67.6, 67.49, 68.0], [58.06871365462449, 61.44266002511235, 59.55058255722068, 60.549764156190776, 60.75321243209635, 61.04950312475815, 61.83737069101183]]",1.1102230246251565e-16,"[0, 0.6189725072047854, -1180.249511435029]",0+
1680,36420,DIABETE3,RESP046,11.31,12.0,10.75,11.96,12.14,12.38,13.7,8.65,9.22,8.39,9.34,9.16,9.28,10.48,9.98,10.61,9.57,10.65,10.65,10.83,12.09,358.0,321.0,364.0,336.0,321.0,285.0,333.0,"[[9.98, 10.61, 9.57, 10.65, 10.65, 10.83, 12.09], [8.65, 9.22, 8.39, 9.34, 9.16, 9.28, 10.48]]",1.1102230246251565e-16,"[-347.355693434212, 0.08630315567560756, 349522.14839296596]",-+
1681,36420,DRNKANY5,RESP046,53.61,51.0,50.27,45.75,49.69,46.86,50.73,48.17,45.86,45.25,40.61,43.03,40.66,44.85,50.89,48.43,47.76,43.18,46.36,43.76,47.79,1085.0,1062.0,1068.0,930.0,782.0,756.0,887.0,"[[50.89, 48.43, 47.76, 43.18, 46.36, 43.76, 47.79], [48.17, 45.86, 45.25, 40.61, 43.03, 40.66, 44.85]]",1.1102230246251565e-16,"[-1756.1787329309052, 0.43581776049310816, 1769226.8953659786]",-+
1682,36420,_HCVU651,RESP046,76.48,81.12,78.72,84.07,87.39,83.35,83.7,70.68,76.26,73.42,79.25,81.27,77.23,77.78,73.58,78.69,76.07,81.66,84.33,80.29,80.74,1404.0,1450.0,1416.0,1353.0,1073.0,1012.0,1144.0,"[[73.58, 78.69, 76.07, 81.66, 84.33, 80.29, 80.74], [70.68, 76.26, 73.42, 79.25, 81.27, 77.23, 77.78]]",1.1102230246251565e-16,"[1829.405720134435, -0.4538763528022587, -1843330.5192334412]",+-
1683,36420,_RFHLTH,RESP061,84.22,83.82,84.37,84.8,84.55,84.39,82.93,80.42,80.1,80.93,81.24,79.77,79.99,78.57,82.32,81.96,82.65,83.02,82.16,82.19,80.75,2067.0,1931.0,2088.0,1960.0,1617.0,1589.0,1701.0,"[[82.32, 81.96, 82.65, 83.02, 82.16, 82.19, 80.75], [80.42, 80.1, 80.93, 81.24, 79.77, 79.99, 78.57]]",1.1102230246251565e-16,"[527.717852653192, -0.13105535865473397, -531154.8683333035]",+-
1684,36420,_RFHYPE5,RESP046,36.01,,36.9,,34.49,,37.22,31.27,,32.5,,29.01,,32.24,33.64,,34.7,,31.75,,34.73,1157.0,,1167.0,,931.0,,985.0,"[[33.64, nan, 34.7, nan, 31.75, nan, 34.73], [31.27, nan, 32.5, nan, 29.01, nan, 32.24]]",1.1102230246251565e-16,"[0, 0.011664382594447846, 10.050585312839019]",0+
1685,36420,_RFSMOK3,RESP046,27.68,22.46,23.33,20.7,22.02,20.06,19.33,22.78,18.34,19.01,16.54,16.14,14.96,14.93,25.23,20.4,21.17,18.62,19.08,17.51,17.13,579.0,464.0,453.0,374.0,289.0,249.0,292.0,"[[25.23, 20.4, 21.17, 18.62, 19.08, 17.51, 17.13], [22.78, 18.34, 19.01, 16.54, 16.14, 14.96, 14.93]]",1.1102230246251565e-16,"[-742.1642531141968, 0.18396128432335518, 748555.0685470079]",-+
1686,36420,_TOTINDA,RESP046,71.74,76.34,71.01,76.72,73.59,76.12,74.45,66.72,71.98,66.31,72.4,67.51,71.06,69.35,69.23,74.16,68.66,74.56,70.55,73.59,71.9,1754.0,1733.0,1687.0,1745.0,1287.0,1384.0,1389.0,"[[69.23, 74.16, 68.66, 74.56, 70.55, 73.59, 71.9], [66.72, 71.98, 66.31, 72.4, 67.51, 71.06, 69.35]]",1.1102230246251565e-16,"[0, 0.3368206796433969, -606.8207845566861]",0+
1687,36500,BLOODCHO,RESP046,81.82,,,,,,,68.68,,,,,,,75.25,,,,,,,431.0,,,,,,,"[[75.25, nan, nan, nan, nan, nan, nan], [68.68, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 75.25]",00
1688,36500,Custom_8,Custom_8,64.59220012344093,,,,,,,44.08554074034646,,,,,,,54.338870431893696,,,,,,,193.0,,,,,,,"[[54.338870431893696, nan, nan, nan, nan, nan, nan], [44.08554074034646, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 54.338870431893696]",00
1689,36500,Custom_9,Custom_9,77.31714610520808,75.15034796515826,,,,,,49.04285389479193,51.00965203484174,,,,,,63.18000000000001,63.08,,,,,,298.0,323.0,,,,,,"[[63.18000000000001, 63.08, nan, nan, nan, nan, nan], [49.04285389479193, 51.00965203484174, nan, nan, nan, nan, nan]]",0.9389283718495312,"[0, 0, 63.13]",00
1690,36500,DIABETE3,RESP046,12.32,17.84,,,,,,5.82,9.56,,,,,,9.07,13.7,,,,,,54.0,75.0,,,,,,"[[9.07, 13.7, nan, nan, nan, nan, nan], [5.82, 9.56, nan, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, 4.63, -9301.859999999997]",0+
1691,36500,DRNKANY5,RESP046,62.28,66.84,,,,,,49.0,55.48,,,,,,55.64,61.16,,,,,,268.0,307.0,,,,,,"[[55.64, 61.16, nan, nan, nan, nan, nan], [49.0, 55.48, nan, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, 5.519999999999995, -11045.07999999999]",0+
1692,36500,_HCVU651,RESP046,88.23,90.52,,,,,,74.23,80.72,,,,,,81.23,85.62,,,,,,296.0,307.0,,,,,,"[[81.23, 85.62, nan, nan, nan, nan, nan], [74.23, 80.72, nan, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, 4.39, -8747.060000000001]",0+
1693,36500,_RFHLTH,RESP061,86.98,85.79,,,,,,76.32,76.49,,,,,,81.65,81.14,,,,,,411.0,413.0,,,,,,"[[81.65, 81.14, nan, nan, nan, nan, nan], [76.32, 76.49, nan, nan, nan, nan, nan]]",0.03000183672504919,"[0, -0.5100000000000051, 1107.2600000000102]",0-
1694,36500,_RFHYPE5,RESP046,40.87,,,,,,,28.29,,,,,,,34.58,,,,,,,197.0,,,,,,,"[[34.58, nan, nan, nan, nan, nan, nan], [28.29, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 34.58]",00
1695,36500,_RFSMOK3,RESP046,24.41,28.86,,,,,,12.21,17.68,,,,,,18.31,23.27,,,,,,60.0,84.0,,,,,,"[[18.31, 23.27, nan, nan, nan, nan, nan], [12.21, 17.68, nan, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, 4.960000000000001, -9956.250000000002]",0+
1696,36500,_TOTINDA,RESP046,83.55,85.89,,,,,,71.63,76.41,,,,,,77.59,81.15,,,,,,396.0,423.0,,,,,,"[[77.59, 81.15, nan, nan, nan, nan, nan], [71.63, 76.41, nan, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, 3.5600000000000036, -7081.570000000008]",0+
1697,36540,BLOODCHO,RESP046,79.69,,81.85,,82.55,,,76.67,,77.45,,78.67,,,78.18,,79.65,,80.61,,,5535.0,,2682.0,,3453.0,,,"[[78.18, nan, 79.65, nan, 80.61, nan, nan], [76.67, nan, 77.45, nan, 78.67, nan, nan]]",1.1102230246251565e-16,"[0, 0.5931006543924084, -1114.3992929575081]",0+
1698,36540,Custom_8,Custom_8,52.13850439676394,,49.24939314746919,,47.29623332479804,,,46.91496196291883,,42.77822769371096,,41.526493384047,,,49.526733179841386,,46.013810420590076,,44.41136335442252,,,2293.0,,1087.0,,1441.0,,,"[[49.526733179841386, nan, 46.013810420590076, nan, 44.41136335442252, nan, nan], [46.91496196291883, nan, 42.77822769371096, nan, 41.526493384047, nan, nan]]",1.1102230246251565e-16,"[0, -1.259378051650377, 2581.7043403253206]",0-
1699,36540,Custom_9,Custom_9,68.62655056337734,66.87895488197465,70.27355163531801,70.1556987733001,71.26734466409289,74.34941744277933,73.38972781511244,61.353449436622675,59.32104511802536,60.24644836468197,61.60430122669989,61.892655335907115,64.05058255722068,63.47027218488757,64.99000000000001,63.1,65.25999999999999,65.88,66.58,69.2,68.43,4216.0,3425.0,1968.0,3081.0,2536.0,2131.0,2175.0,"[[64.99000000000001, 63.1, 65.25999999999999, 65.88, 66.58, 69.2, 68.43], [61.353449436622675, 59.32104511802536, 60.24644836468197, 61.60430122669989, 61.892655335907115, 64.05058255722068, 63.47027218488757]]",1.1102230246251565e-16,"[0, 0.8912184912935605, -1728.6890126428823]",0+
1700,36540,DIABETE3,RESP046,9.51,9.01,11.14,10.51,9.91,9.75,11.55,7.67,7.25,8.4,8.39,7.79,7.43,8.97,8.59,8.13,9.77,9.45,8.85,8.59,10.26,760.0,604.0,341.0,582.0,488.0,396.0,410.0,"[[8.59, 8.13, 9.77, 9.45, 8.85, 8.59, 10.26], [7.67, 7.25, 8.4, 8.39, 7.79, 7.43, 8.97]]",1.1102230246251565e-16,"[0, 0.15723913153337699, -307.4671847619261]",0+
1701,36540,DRNKANY5,RESP046,65.41,63.1,60.06,62.82,61.98,63.82,64.38,61.97,59.66,55.24,58.82,57.62,59.08,59.88,63.69,61.38,57.65,60.82,59.8,61.45,62.13,3816.0,3232.0,1734.0,2788.0,2274.0,1918.0,1929.0,"[[63.69, 61.38, 57.65, 60.82, 59.8, 61.45, 62.13], [61.97, 59.66, 55.24, 58.82, 57.62, 59.08, 59.88]]",1.1102230246251565e-16,"[-1638.016612928821, 0.4066522595491889, 1649563.3949782923]",-+
1702,36540,_HCVU651,RESP046,82.52,84.53,85.79,87.96,88.22,86.82,88.46,79.34,81.31,81.47,84.4,84.42,82.46,84.7,80.93,82.92,83.63,86.18,86.32,84.64,86.58,4096.0,3404.0,1968.0,2953.0,2448.0,1913.0,2026.0,"[[80.93, 82.92, 83.63, 86.18, 86.32, 84.64, 86.58], [79.34, 81.31, 81.47, 84.4, 84.42, 82.46, 84.7]]",1.1102230246251565e-16,"[770.010818836743, -0.1909661515144302, -776120.5328190989]",+-
1703,36540,_RFHLTH,RESP061,87.59,87.2,88.22,88.68,87.01,86.48,87.22,85.27,84.74,84.92,86.02,83.87,83.14,84.12,86.43,85.97,86.57,87.35,85.44,84.81,85.67,5632.0,4683.0,2685.0,4187.0,3425.0,2710.0,2810.0,"[[86.43, 85.97, 86.57, 87.35, 85.44, 84.81, 85.67], [85.27, 84.74, 84.92, 86.02, 83.87, 83.14, 84.12]]",1.1102230246251565e-16,"[0, -0.24423523006496142, 577.9108027141506]",0-
1704,36540,_RFHYPE5,RESP046,29.44,,31.06,,32.45,,33.76,26.42,,26.98,,28.69,,29.76,27.93,,29.02,,30.57,,31.76,2355.0,,1119.0,,1532.0,,1267.0,"[[27.93, nan, 29.02, nan, 30.57, nan, 31.76], [26.42, nan, 26.98, nan, 28.69, nan, 29.76]]",1.1102230246251565e-16,"[0, 0.6580272990923018, -1295.4620330499058]",0+
1705,36540,_RFSMOK3,RESP046,22.84,22.75,21.17,19.08,20.1,19.77,18.4,19.98,19.65,17.21,15.82,16.54,15.85,14.8,21.41,21.2,19.19,17.45,18.32,17.81,16.6,1314.0,1017.0,497.0,733.0,603.0,483.0,466.0,"[[21.41, 21.2, 19.19, 17.45, 18.32, 17.81, 16.6], [19.98, 19.65, 17.21, 15.82, 16.54, 15.85, 14.8]]",1.1102230246251565e-16,"[-362.7029442154446, 0.08985272831978618, 366041.96438074345]",-+
1706,36540,_TOTINDA,RESP046,75.66,79.99,77.31,82.33,77.66,80.52,78.92,72.48,76.97,73.03,79.19,73.78,76.72,74.92,74.07,78.48,75.17,80.76,75.72,78.62,76.92,4713.0,4323.0,2220.0,3823.0,2788.0,2468.0,2332.0,"[[74.07, 78.48, 75.17, 80.76, 75.72, 78.62, 76.92], [72.48, 76.97, 73.03, 79.19, 73.78, 76.72, 74.92]]",1.1102230246251565e-16,"[0, 0.34201246404308805, -612.0100975418852]",0+
1707,36700,BLOODCHO,RESP046,86.99,,,,,,,74.87,,,,,,,80.93,,,,,,,476.0,,,,,,,"[[80.93, nan, nan, nan, nan, nan, nan], [74.87, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 80.93]",00
1708,36700,Custom_8,Custom_8,59.54003784618107,,,,,,,42.39991025711807,,,,,,,50.96997405164957,,,,,,,241.0,,,,,,,"[[50.96997405164957, nan, nan, nan, nan, nan, nan], [42.39991025711807, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 50.96997405164957]",00
1709,36700,Custom_9,Custom_9,80.535892485814,,,,,,,54.344107514185986,,,,,,,67.44,,,,,,,368.0,,,,,,,"[[67.44, nan, nan, nan, nan, nan, nan], [54.344107514185986, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 67.44]",00
1710,36700,DIABETE3,RESP046,16.46,,,,,,,10.14,,,,,,,13.3,,,,,,,106.0,,,,,,,"[[13.3, nan, nan, nan, nan, nan, nan], [10.14, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 13.3]",00
1711,36700,DRNKANY5,RESP046,39.84,,,,,,,27.72,,,,,,,33.78,,,,,,,176.0,,,,,,,"[[33.78, nan, nan, nan, nan, nan, nan], [27.72, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 33.78]",00
1712,36700,_HCVU651,RESP046,79.82,,,,,,,65.7,,,,,,,72.76,,,,,,,255.0,,,,,,,"[[72.76, nan, nan, nan, nan, nan, nan], [65.7, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 72.76]",00
1713,36700,_RFHLTH,RESP061,82.77,,,,,,,72.47,,,,,,,77.62,,,,,,,406.0,,,,,,,"[[77.62, nan, nan, nan, nan, nan, nan], [72.47, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 77.62]",00
1714,36700,_RFHYPE5,RESP046,48.63,,,,,,,36.55,,,,,,,42.59,,,,,,,289.0,,,,,,,"[[42.59, nan, nan, nan, nan, nan, nan], [36.55, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 42.59]",00
1715,36700,_RFSMOK3,RESP046,28.21,,,,,,,16.85,,,,,,,22.53,,,,,,,94.0,,,,,,,"[[22.53, nan, nan, nan, nan, nan, nan], [16.85, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 22.53]",00
1716,36700,_TOTINDA,RESP046,74.8,,,,,,,61.74,,,,,,,68.27,,,,,,,370.0,,,,,,,"[[68.27, nan, nan, nan, nan, nan, nan], [61.74, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 68.27]",00
1717,36740,BLOODCHO,RESP046,83.61,,84.52,,88.44,,,76.75,,79.14,,81.04,,,80.18,,81.83,,84.74,,,950.0,,2032.0,,885.0,,,"[[80.18, nan, 81.83, nan, 84.74, nan, nan], [76.75, nan, 79.14, nan, 81.04, nan, nan]]",1.1102230246251565e-16,"[0, 1.1452967232483255, -2223.1623772048]",0+
1718,36740,Custom_8,Custom_8,58.3004057812346,,51.534452867109025,,46.03424227744247,,,46.513762340491525,,43.29629380281642,,35.084473795250474,,,52.40708406086306,,47.41537333496272,,40.559358036346474,,,437.0,,945.0,,379.0,,,"[[52.40708406086306, nan, 47.41537333496272, nan, 40.559358036346474, nan, nan], [46.513762340491525, nan, 43.29629380281642, nan, 35.084473795250474, nan, nan]]",1.1102230246251565e-16,"[0, -2.9547828230052806, 5994.6555239569525]",0-
1719,36740,Custom_9,Custom_9,72.31530069201536,76.87606892844448,68.31743147221319,67.6600921654093,70.15973295049344,68.68022400984046,73.80298447418672,55.104699307984646,50.703931071555516,55.82256852778679,50.2999078345907,52.56026704950656,57.51977599015953,56.477015525813286,63.71,63.79,62.06999999999999,58.98,61.36,63.099999999999994,65.14,658.0,347.0,1375.0,520.0,577.0,1545.0,832.0,"[[63.71, 63.79, 62.06999999999999, 58.98, 61.36, 63.099999999999994, 65.14], [55.104699307984646, 50.703931071555516, 55.82256852778679, 50.2999078345907, 52.56026704950656, 57.51977599015953, 56.477015525813286]]",1.1102230246251565e-16,"[-1881.319899765722, 0.46705435864458267, 1894575.085265786]",-+
1720,36740,DIABETE3,RESP046,11.98,13.61,13.05,14.52,14.81,11.62,12.37,7.48,6.87,9.49,9.38,9.29,8.92,8.05,9.73,10.24,11.27,11.95,12.05,10.27,10.21,142.0,87.0,347.0,135.0,140.0,356.0,184.0,"[[9.73, 10.24, 11.27, 11.95, 12.05, 10.27, 10.21], [7.48, 6.87, 9.49, 9.38, 9.29, 8.92, 8.05]]",1.1102230246251565e-16,"[906.9309024267416, -0.2251175636137868, -913426.0936406887]",+-
1721,36740,DRNKANY5,RESP046,61.75,62.88,55.11,57.05,56.04,54.5,57.56,53.51,50.62,48.79,48.11,46.72,49.1,49.02,57.63,56.75,51.95,52.58,51.38,51.8,53.29,556.0,290.0,1118.0,478.0,495.0,1231.0,686.0,"[[57.63, 56.75, 51.95, 52.58, 51.38, 51.8, 53.29], [53.51, 50.62, 48.79, 48.11, 46.72, 49.1, 49.02]]",1.1102230246251565e-16,"[-1556.8624986876555, 0.3862764503747892, 1568760.438979558]",-+
1722,36740,_HCVU651,RESP046,75.41,79.59,72.85,84.54,84.39,80.6,82.89,66.23,66.45,65.91,75.72,74.95,75.5,75.01,70.82,73.02,69.38,80.13,79.67,78.05,78.95,562.0,270.0,1074.0,507.0,517.0,1412.0,766.0,"[[70.82, 73.02, 69.38, 80.13, 79.67, 78.05, 78.95], [66.23, 66.45, 65.91, 75.72, 74.95, 75.5, 75.01]]",1.1102230246251565e-16,"[0, 1.654720705517646, -3256.3529214834994]",0+
1723,36740,_RFHLTH,RESP061,82.25,82.38,82.21,84.62,84.5,83.7,83.79,75.03,71.28,77.15,77.6,77.68,79.74,77.41,78.64,76.83,79.68,81.11,81.09,81.72,80.6,864.0,442.0,1771.0,771.0,807.0,2165.0,1168.0,"[[78.64, 76.83, 79.68, 81.11, 81.09, 81.72, 80.6], [75.03, 71.28, 77.15, 77.6, 77.68, 79.74, 77.41]]",1.1102230246251565e-16,"[0, 0.743151101156524, -1417.1116128845342]",0+
1724,36740,_RFHYPE5,RESP046,35.33,,35.19,,33.63,,35.95,28.03,,29.63,,26.11,,28.51,31.68,,32.41,,29.87,,32.23,441.0,,929.0,,410.0,,563.0,"[[31.68, nan, 32.41, nan, 29.87, nan, 32.23], [28.03, nan, 29.63, nan, 26.11, nan, 28.51]]",1.1102230246251565e-16,"[0, -0.024131152897852764, 80.03243721030856]",0-
