,Locationabbr,QuestionID,RESPONSEID,mean_and_cl,param_list,trend_class
1954,40500,Custom_9,Custom_9,"[[60.77, nan, nan, nan, nan, nan, nan], [49.53722207109925, nan, nan, nan, nan, nan, nan]]","[0, 0, 60.77, 2011, 2011, 60.77, 60.77, 0, 0]",00
1955,40500,DIABETE3,RESP046,"[[9.11, nan, nan, nan, nan, nan, nan], [6.52, nan, nan, nan, nan, nan, nan]]","[0, 0, 9.11, 2011, 2011, 9.11, 9.11, 0, 0]",00
1956,40500,DRNKANY5,RESP046,"[[60.96, nan, nan, nan, nan, nan, nan], [55.51, nan, nan, nan, nan, nan, nan]]","[0, 0, 60.96, 2011, 2011, 60.96, 60.96, 0, 0]",00
1957,40500,_HCVU651,RESP046,"[[86.94, nan, nan, nan, nan, nan, nan], [82.14, nan, nan, nan, nan, nan, nan]]","[0, 0, 86.94, 2011, 2011, 86.94, 86.94, 0, 0]",00
1958,40500,_RFHLTH,RESP061,"[[82.64, nan, nan, nan, nan, nan, nan], [78.21, nan, nan, nan, nan, nan, nan]]","[0, 0, 82.64, 2011, 2011, 82.64, 82.64, 0, 0]",00
1959,40500,_RFHYPE5,RESP046,"[[30.96, nan, nan, nan, nan, nan, nan], [26.3, nan, nan, nan, nan, nan, nan]]","[0, 0, 30.96, 2011, 2011, 30.96, 30.96, 0, 0]",00
1960,40500,_RFSMOK3,RESP046,"[[16.93, nan, nan, nan, nan, nan, nan], [12.68, nan, nan, nan, nan, nan, nan]]","[0, 0, 16.93, 2011, 2011, 16.93, 16.93, 0, 0]",00
1961,40500,_TOTINDA,RESP046,"[[79.56, nan, nan, nan, nan, nan, nan], [75.46, nan, nan, nan, nan, nan, nan]]","[0, 0, 79.56, 2011, 2011, 79.56, 79.56, 0, 0]",00
1962,40860,BLOODCHO,RESP046,"[[82.81, nan, nan, nan, nan, nan, nan], [78.01, nan, nan, nan, nan, nan, nan]]","[0, 0, 82.81, 2011, 2011, 82.81, 82.81, 0, 0]",00
1963,40860,Custom_8,Custom_8,"[[45.779495230044674, nan, nan, nan, nan, nan, nan], [39.536038426367895, nan, nan, nan, nan, nan, nan]]","[0, 0, 45.779495230044674, 2011, 2011, 45.779495230044674, 45.779495230044674, 0, 0]",00
1964,40860,Custom_9,Custom_9,"[[65.00999999999999, 67.41, nan, nan, nan, nan, nan], [54.60134975128859, 55.80446252860299, nan, nan, nan, nan, nan]]","[0, 2.400000000000005, -4761.39000000001, 2011, 2012, 65.00999999999931, 67.40999999999894, 2.400000000000005, 2.400000000000005]",0-
1965,40860,DIABETE3,RESP046,"[[9.2, 8.13, nan, nan, nan, nan, nan], [6.97, 5.78, nan, nan, nan, nan, nan]]","[0, -1.069999999999998, 2160.969999999996, 2011, 2012, 9.200000000000273, 8.13000000000011, -1.069999999999998, -1.069999999999998]",0+
1966,40860,DRNKANY5,RESP046,"[[58.13, 61.76, nan, nan, nan, nan, nan], [53.13, 56.49, nan, nan, nan, nan, nan]]","[0, 3.6299999999999955, -7241.799999999991, 2011, 2012, 58.13000000000011, 61.75999999999931, 3.6299999999999955, 3.6299999999999955]",0-
1967,40860,_HCVU651,RESP046,"[[87.2, 84.78, nan, nan, nan, nan, nan], [82.75, 79.25, nan, nan, nan, nan, nan]]","[0, -2.4200000000000004, 4953.820000000001, 2011, 2012, 87.19999999999982, 84.77999999999975, -2.4200000000000004, -2.4200000000000004]",0-
1968,40860,_RFHLTH,RESP061,"[[86.08, 84.93, nan, nan, nan, nan, nan], [83.14, 81.15, nan, nan, nan, nan, nan]]","[0, -1.1499999999999917, 2398.7299999999836, 2011, 2012, 86.08000000000038, 84.93000000000029, -1.1499999999999917, -1.1499999999999917]",0-
1969,40860,_RFHYPE5,RESP046,"[[30.46, nan, nan, nan, nan, nan, nan], [26.4, nan, nan, nan, nan, nan, nan]]","[0, 0, 30.46, 2011, 2011, 30.46, 30.46, 0, 0]",00
1970,40860,_RFSMOK3,RESP046,"[[19.3, 17.74, nan, nan, nan, nan, nan], [14.87, 13.06, nan, nan, nan, nan, nan]]","[0, -1.5600000000000027, 3156.4600000000055, 2011, 2012, 19.300000000000182, 17.740000000000236, -1.5600000000000027, -1.5600000000000027]",0+
1971,40860,_TOTINDA,RESP046,"[[77.87, 78.92, nan, nan, nan, nan, nan], [73.64, 74.33, nan, nan, nan, nan, nan]]","[0, 1.0499999999999974, -2033.6799999999953, 2011, 2012, 77.86999999999944, 78.91999999999962, 1.0499999999999974, 1.0499999999999974]",0+
1972,40900,BLOODCHO,RESP046,"[[80.0, nan, 78.03, nan, 78.65, nan, nan], [76.53, nan, 73.95, nan, 75.47, nan, nan]]","[0, -0.361788245991038, 807.046725386946, 2011, 2015, 79.49056269896869, 78.04340971500449, -0.361788245991038, -0.361788245991038]",0-
1973,40900,Custom_8,Custom_8,"[[46.4, nan, nan, nan, 41.3986013986014, nan, nan], [41.056493776554575, nan, nan, nan, 36.09269763012951, nan, nan]]","[0, -1.2503496503496494, 2560.853146853145, 2011, 2015, 46.40000000000009, 41.398601398601386, -1.2503496503496494, -1.2503496503496494]",0+
1974,40900,Custom_9,Custom_9,"[[60.53, 61.36, 60.17, 60.18, 63.61, 61.910000000000004, 64.24000000000001], [53.085431510154535, 52.00157598737907, 50.69271663397153, 50.05529753523591, 55.72315018527676, 53.35158309031396, 55.491371536063504]]","[0.17507379801208486, -704.6653851002836, 709123.3969418359, 2011, 2017, 60.93059559620451, 64.12183535052463, -0.5185694956783209, 1.5823160804667395]",--
1975,40900,DIABETE3,RESP046,"[[8.91, 9.49, 8.94, 9.67, 8.52, 7.15, 10.21], [6.85, 6.45, 6.22, 6.93, 6.15, 5.17, 7.58]]","[0, 0.006893849478397402, -4.72402684350061, 2011, 2017, 9.139504457556566, 9.18086755442695, 0.006893849478397402, 0.006893849478397402]",0-
1976,40900,DRNKANY5,RESP046,"[[63.56, 60.43, 59.66, 55.16, 55.79, 55.06, 60.2], [59.66, 55.94, 55.03, 49.77, 51.93, 50.65, 55.89]]","[0.6380039838254729, -2570.7978325454487, 2589773.617902286, 2011, 2017, 64.48572564357892, 58.979011464398354, -4.745809599397035, 2.910238206508893]",+-
1977,40900,_HCVU651,RESP046,"[[81.75, 81.18, 81.45, 90.62, 91.09, 92.08, 90.84], [77.93, 76.89, 77.53, 86.99, 88.74, 89.67, 88.12]]","[0, 2.1646963412178657, -4272.925699018237, 2011, 2017, 80.27864317089097, 93.26682121819886, 2.1646963412178657, 2.1646963412178657]",0+
1978,40900,_RFHLTH,RESP061,"[[86.32, 85.84, 83.24, 83.6, 84.47, 86.99, 84.95], [83.83, 82.33, 79.48, 80.11, 81.96, 84.23, 81.95]]","[0.2542225081988254, -1024.0584438311796, 1031361.3116948688, 2011, 2017, 86.36522990872618, 86.06414507096633, -1.5755158555037951, 1.4751542428821267]",-+
1979,40900,_RFHYPE5,RESP046,"[[26.95, nan, 29.87, nan, 30.78, nan, 30.71], [23.81, nan, 25.99, nan, 27.21, nan, 26.87]]","[-0.18698440817513098, 753.7801422762251, -759637.2734342496, 2011, 2017, 27.0209096200997, 30.662586500984617, 1.7288525958482523, -0.5149603022532574]",-+
1980,40900,_RFSMOK3,RESP046,"[[13.54, 14.68, 15.96, 13.81, 12.31, 11.11, 9.45], [10.76, 11.41, 12.41, 10.5, 9.78, 8.39, 7.0]]","[-0.32571407341325026, 1311.1220013683867, -1319425.241257779, 2011, 2017, 13.979207979515195, 8.8534899384249, 1.099998100294215, -2.8085707806649225]",++
1981,40900,_TOTINDA,RESP046,"[[82.5, 84.37, 82.92, 79.7, 81.72, 81.97, 83.64], [79.6, 80.72, 79.2, 75.37, 78.66, 78.76, 80.43]]","[0.28159979430150367, -1134.4619880015225, 1142663.7481051222, 2011, 2017, 84.33196445158683, 83.2638651211746, -1.8676153208748474, 1.5115822107431995]",-+
1982,41060,BLOODCHO,RESP046,"[[nan, nan, nan, nan, 78.26, nan, nan], [nan, nan, nan, nan, 73.63, nan, nan]]","[0, 0, 78.26, 2015, 2015, 78.26, 78.26, 0, 0]",00
1983,41060,Custom_8,Custom_8,"[[nan, nan, nan, nan, 42.17991311014566, nan, nan], [nan, nan, nan, nan, 35.72364416989073, nan, nan]]","[0, 0, 42.17991311014566, 2015, 2015, 42.17991311014566, 42.17991311014566, 0, 0]",00
1984,41060,Custom_9,Custom_9,"[[nan, nan, nan, 67.2, 65.16, 68.91, 67.28999999999999], [nan, nan, nan, 57.01039745623021, 55.22692394069188, 59.38848226384049, 56.54769112341298]]","[0, 0.36083125982437975, -660.1549824379481, 2014, 2017, 66.55917484835277, 67.64166862782588, 0.36083125982437975, 0.36083125982437975]",0-
1985,41060,DIABETE3,RESP046,"[[nan, nan, nan, 7.54, 6.64, 10.29, 8.75], [nan, nan, nan, 5.29, 4.6, 7.82, 5.61]]","[0, 0.5990339979378342, -1199.0160731722135, 2014, 2017, 7.438398674584505, 9.235500668398117, 0.5990339979378342, 0.5990339979378342]",0-
1986,41060,DRNKANY5,RESP046,"[[nan, nan, nan, 66.51, 60.6, 62.04, 67.54], [nan, nan, nan, 61.47, 55.76, 57.51, 62.68]]","[2.871685335565681, -11575.321187760253, 11664644.667570967, 2014, 2017, 66.36680198833346, 67.69400170259178, -8.172656101691246, 9.057455911703073]",--
1987,41060,_HCVU651,RESP046,"[[nan, nan, nan, 93.83, 93.67, 93.19, 92.11], [nan, nan, nan, 91.14, 90.89, 90.45, 88.99]]","[-0.23064647422461323, 929.171238736647, -935709.7535100097, 2014, 2017, 93.81514161790255, 92.12104502960574, 0.1272405599048625, -1.2566382854428184]",--
1988,41060,_RFHLTH,RESP061,"[[nan, nan, nan, 90.24, 89.51, 86.93, 86.84], [nan, nan, nan, 87.32, 86.86, 83.97, 83.53]]","[0, -1.243055511507038, 2593.7535372674283, 2014, 2017, 90.23973709225356, 86.51057055773254, -1.243055511507038, -1.243055511507038]",0-
1989,41060,_RFHYPE5,RESP046,"[[nan, nan, nan, nan, 27.87, nan, 27.9], [nan, nan, nan, nan, 23.93, nan, 23.67]]","[0, 0, 27.884999999999998, 2015, 2017, 27.884999999999998, 27.884999999999998, 0, 0]",00
1990,41060,_RFSMOK3,RESP046,"[[nan, nan, nan, 16.35, 14.97, 14.87, 16.29], [nan, nan, nan, 12.41, 11.42, 11.64, 12.06]]","[0.6985513956066778, -2815.8863468107274, 2837750.084932402, 2014, 2017, 16.359109820332378, 16.282096460461617, -2.1213253070291103, 2.069983066610803]",+-
1991,41060,_TOTINDA,RESP046,"[[nan, nan, nan, 77.26, 78.71, 81.89, 70.73], [nan, nan, nan, 72.75, 74.89, 78.54, 65.95]]","[-3.002775196848955, 12102.339459985134, -12194190.19270266, 2014, 2017, 76.73734945431352, 71.19527391716838, 7.160967077543319, -10.85568410354972]",--
1992,41180,BLOODCHO,RESP046,"[[78.88, nan, 80.06, nan, 81.68, nan, nan], [76.16, nan, 77.24, nan, 79.09, nan, nan]]","[0, 0.6980564701560095, -1324.9871077247692, 2011, 2015, 78.80445375896579, 81.59667963958987, 0.6980564701560095, 0.6980564701560095]",0+
1993,41180,Custom_8,Custom_8,"[[49.55628803245437, nan, 45.65326005495878, nan, 44.18462291870715, nan, nan], [45.432982523511114, nan, 41.391216406337996, nan, 40.34495432220514, nan, nan]]","[0, -1.3587268773519814, 2781.5432212252076, 2011, 2015, 49.14347087037322, 43.708563360964945, -1.3587268773519814, -1.3587268773519814]",0+
1994,41180,Custom_9,Custom_9,"[[64.75, 67.57, 66.4, 63.59, 64.6, 64.99, 66.52], [58.68498557297676, 60.77235334840063, 59.935257159020175, 56.42990921845261, 58.41909391755545, 58.29071645621712, 59.972695211004755]]","[0, -0.08176461424465349, 230.1580057357716, 2011, 2017, 65.72936648977344, 65.23877880430553, -0.08176461424465349, -0.08176461424465349]",0+
1995,41180,DIABETE3,RESP046,"[[9.91, 10.59, 9.73, 12.19, 10.06, 11.13, 11.0], [8.44, 8.71, 8.16, 10.19, 8.59, 9.27, 9.33]]","[0, 0.15865228366836442, -308.71935121315744, 2011, 2017, 10.33039124392343, 11.282304945933618, 0.15865228366836442, 0.15865228366836442]",0-
1996,41180,DRNKANY5,RESP046,"[[59.22, 55.87, 57.32, 52.86, 57.38, 60.58, 57.74], [56.36, 52.75, 54.18, 49.39, 54.46, 57.62, 54.7]]","[0.3826938068032949, -1541.3171015603305, 1551987.1459547048, 2011, 2017, 58.5153800281696, 59.55669348826632, -2.1226105974783422, 2.46971508416118]",--
1997,41180,_HCVU651,RESP046,"[[83.64, 83.44, 84.46, 87.69, 88.36, 90.68, 89.11], [81.15, 80.6, 81.83, 84.67, 85.99, 88.62, 86.68]]","[0, 1.2358438469917068, -2402.2708091307195, 2011, 2017, 83.01116716960269, 90.42623025155308, 1.2358438469917068, 1.2358438469917068]",0+
1998,41180,_RFHLTH,RESP061,"[[84.51, 83.6, 82.83, 84.32, 84.84, 84.24, 81.68], [82.63, 81.39, 80.42, 82.05, 82.86, 82.1, 79.47]]","[0, -0.1835477572107235, 453.30040084151034, 2011, 2017, 84.18586109074539, 83.08457454748105, -0.1835477572107235, -0.1835477572107235]",0-
1999,41180,_RFHYPE5,RESP046,"[[33.08, nan, 32.79, nan, 33.76, nan, 31.41], [30.51, nan, 29.95, nan, 31.15, nan, 28.78]]","[0, -0.20345499207565826, 442.5100871356772, 2011, 2017, 33.362098071528465, 32.141368119074514, -0.20345499207565826, -0.20345499207565826]",0+
2000,41180,_RFSMOK3,RESP046,"[[24.18, 20.12, 21.05, 17.46, 18.01, 20.67, 19.35], [21.59, 17.32, 18.36, 14.7, 15.56, 17.95, 16.8]]","[0.3682013897470332, -1483.6755872743465, 1494644.2774742208, 2011, 2017, 23.643970671808347, 20.28163443179801, -2.7695977117789425, 1.6488189651854555]",+-
2001,41180,_TOTINDA,RESP046,"[[72.91, 75.58, 73.48, 75.24, 74.94, 77.92, 74.91], [70.32, 72.97, 70.64, 72.28, 72.27, 75.41, 72.36]]","[0, 0.4338952268261375, -798.8992783706723, 2011, 2017, 73.66402277669022, 76.2673941376471, 0.4338952268261375, 0.4338952268261375]",0+
2002,41420,BLOODCHO,RESP046,"[[74.95, nan, 77.28, nan, nan, nan, nan], [69.4, nan, 71.15, nan, nan, nan, nan]]","[0, 1.164999999999999, -2267.864999999998, 2011, 2013, 74.94999999999982, 77.27999999999975, 1.164999999999999, 1.164999999999999]",0+
2003,41420,Custom_8,Custom_8,"[[47.84523015343562, nan, 47.39906832298137, nan, nan, nan, nan], [39.47957822838369, nan, 38.19782092069964, nan, nan, nan, nan]]","[0, 0, 47.62214923820849, 2011, 2013, 47.62214923820849, 47.62214923820849, 0, 0]",00
2004,41420,Custom_9,Custom_9,"[[68.17, nan, 70.28999999999999, nan, nan, 70.55, nan], [56.54045142750588, nan, 56.66874822198781, nan, nan, 59.41294473390744, nan]]","[0, 0, 69.67, 2011, 2016, 69.67, 69.67, 0, 0]",00
2005,41420,DIABETE3,RESP046,"[[8.05, nan, 8.1, nan, nan, 10.49, nan], [5.66, nan, 5.77, nan, nan, 7.51, nan]]","[0, 0.5298920428070726, -1057.9296110674873, 2011, 2016, 7.683287017535804, 10.332747231571147, 0.5298920428070726, 0.5298920428070726]",0-
2006,41420,DRNKANY5,RESP046,"[[58.66, nan, 58.91, nan, nan, 57.44, nan], [52.72, nan, 52.54, nan, nan, 52.42, nan]]","[0, -0.24805682904882378, 557.8069128797652, 2011, 2016, 58.964629662580535, 57.72434551733642, -0.24805682904882378, -0.24805682904882378]",0+
2007,41420,_HCVU651,RESP046,"[[71.41, nan, 74.16, nan, nan, 88.37, nan], [64.65, nan, 66.67, nan, nan, 84.41, nan]]","[0, 3.113874848965637, -6192.067431089129, 2011, 2016, 69.93489018076707, 85.50426442559456, 3.113874848965637, 3.113874848965637]",0+
2008,41420,_RFHLTH,RESP061,"[[80.55, nan, 83.01, nan, nan, 77.71, nan], [75.87, nan, 78.09, nan, nan, 73.1, nan]]","[0, -0.6624504580937172, 1414.2469837596987, 2011, 2016, 82.05911253323347, 78.7468602427648, -0.6624504580937172, -0.6624504580937172]",0-
2009,41420,_RFHYPE5,RESP046,"[[26.31, nan, 33.0, nan, nan, nan, nan], [21.84, nan, 27.47, nan, nan, nan, nan]]","[0, 3.345, -6700.485, 2011, 2013, 26.3100000000004, 33.00000000000091, 3.345, 3.345]",0-
2010,41420,_RFSMOK3,RESP046,"[[19.9, nan, 15.54, nan, nan, 16.51, nan], [15.02, nan, 10.46, nan, nan, 12.43, nan]]","[0, -0.6669678715247874, 1359.9800946433827, 2011, 2016, 18.7077050070352, 15.372865649411324, -0.6669678715247874, -0.6669678715247874]",0+
2011,41420,_TOTINDA,RESP046,"[[80.22, nan, 81.57, nan, nan, 76.69, nan], [75.34, nan, 76.61, nan, nan, 72.06, nan]]","[0, -0.763097242857585, 1615.9091385504641, 2011, 2016, 81.32058316386087, 77.50509694957282, -0.763097242857585, -0.763097242857585]",0-
2012,41460,BLOODCHO,RESP046,"[[nan, nan, 76.29, nan, 76.76, nan, nan], [nan, nan, 71.35, nan, 71.74, nan, nan]]","[0, 0.2349999999999994, -396.7649999999989, 2013, 2015, 76.2899999999999, 76.75999999999988, 0.2349999999999994, 0.2349999999999994]",0+
2013,41460,Custom_8,Custom_8,"[[nan, nan, 54.85646873771136, nan, 53.02240750390828, nan, nan], [nan, nan, 46.76071083671303, nan, 44.87411591572666, nan, nan]]","[0, -0.9170306169015382, 1900.8391005605079, 2013, 2015, 54.856468737711566, 53.022407503908425, -0.9170306169015382, -0.9170306169015382]",0+
2014,41460,Custom_9,Custom_9,"[[nan, nan, 65.89, nan, 74.13, nan, 68.15], [nan, nan, 54.61104614780254, nan, 62.067044309125556, nan, 57.86849719155804]]","[0, 0.6918735018698844, -1324.3567957205719, 2013, 2017, 68.38456354350546, 71.15205755098486, 0.6918735018698844, 0.6918735018698844]",0-
2015,41460,DIABETE3,RESP046,"[[nan, nan, 12.35, nan, 9.12, nan, 10.16], [nan, nan, 9.02, nan, 6.59, nan, 7.49]]","[0, -0.610017247513529, 1239.8645382287752, 2013, 2017, 11.899818984041303, 9.459749993987089, -0.610017247513529, -0.610017247513529]",0+
2016,41460,DRNKANY5,RESP046,"[[nan, nan, 47.8, nan, 54.43, nan, 49.48], [nan, nan, 42.49, nan, 48.96, nan, 44.64]]","[0, 0.5187016966648985, -994.4078117156362, 2013, 2017, 49.738703670804625, 51.81351045746419, 0.5187016966648985, 0.5187016966648985]",0-
2017,41460,_HCVU651,RESP046,"[[nan, nan, 75.95, nan, 82.85, nan, 83.61], [nan, nan, 70.29, nan, 77.93, nan, 79.36]]","[0, 2.06219499673574, -4074.487434719406, 2013, 2017, 76.71109370963904, 84.95987369658133, 2.06219499673574, 2.06219499673574]",0+
2018,41460,_RFHLTH,RESP061,"[[nan, nan, 83.01, nan, 84.4, nan, 82.12], [nan, nan, 79.01, nan, 80.75, nan, 78.51]]","[0, -0.1927844171278042, 471.6069582223566, 2013, 2017, 83.53192654408673, 82.76078887557554, -0.1927844171278042, -0.1927844171278042]",0-
2019,41460,_RFHYPE5,RESP046,"[[nan, nan, 35.59, nan, 32.22, nan, 32.72], [nan, nan, 30.85, nan, 27.42, nan, 28.43]]","[0, -0.7523967195714553, 1549.5323900579003, 2013, 2017, 34.95779356056096, 31.948206682274986, -0.7523967195714553, -0.7523967195714553]",0+
2020,41460,_RFSMOK3,RESP046,"[[nan, nan, 19.5, nan, 18.1, nan, 20.18], [nan, nan, 15.15, nan, 13.55, nan, 16.28]]","[0, 0.13400911802780419, -250.850168801199, 2013, 2017, 18.910185788770832, 19.446222260882053, 0.13400911802780419, 0.13400911802780419]",0-
2021,41460,_TOTINDA,RESP046,"[[nan, nan, 69.96, nan, 71.73, nan, 68.78], [nan, nan, 65.12, nan, 66.52, nan, 64.33]]","[0, -0.25668678567317593, 587.5081219571741, 2013, 2017, 70.797622397071, 69.77087525437832, -0.25668678567317593, -0.25668678567317593]",0-
2022,41540,BLOODCHO,RESP046,"[[nan, nan, 82.89, nan, 84.87, nan, nan], [nan, nan, 79.56, nan, 80.73, nan, nan]]","[0, 0.9900000000000022, -1909.9800000000046, 2013, 2015, 82.88999999999987, 84.86999999999989, 0.9900000000000022, 0.9900000000000022]",0+
2023,41540,Custom_8,Custom_8,"[[nan, nan, 53.44432380262999, nan, 51.43160127253446, nan, nan], [nan, nan, 49.09002030269693, nan, 46.175371547349634, nan, nan]]","[0, -1.0063612650477651, 2079.2495503437813, 2013, 2015, 53.44432380263015, 51.431601272534635, -1.0063612650477651, -1.0063612650477651]",0+
2024,41540,Custom_9,Custom_9,"[[nan, 64.30000000000001, 67.63999999999999, 68.34, 68.39, 70.72, 70.18], [nan, 56.81809516232665, 60.97411671269289, 60.29825889499046, 58.92053327795065, 64.57943813645689, 63.30464546368699]]","[-0.19090330938009908, 770.2348838989323, -776843.7405884122, 2012, 2017, 64.75936904770788, 70.18662108038552, 2.0399669534135683, 0.13093385961258264]",-+
2025,41540,DIABETE3,RESP046,"[[nan, 12.84, 13.14, 13.98, 13.53, 12.84, 11.79], [nan, 10.78, 11.26, 11.94, 10.49, 11.15, 10.07]]","[-0.22981919588448546, 925.748934144985, -932252.9132155909, 2012, 2017, 12.743379514547996, 11.780349146341905, 0.9564899058154879, -1.3417020530292803]",++
2026,41540,DRNKANY5,RESP046,"[[nan, 53.91, 50.02, 48.25, 48.13, 50.21, 51.38], [nan, 50.23, 46.83, 44.41, 43.86, 47.39, 48.05]]","[0.7403027864750485, -2983.0594538885803, 3005117.025976223, 2012, 2017, 53.688004648312926, 51.79036874556914, -4.081041112985076, 3.3219867517655075]",+-
2027,41540,_HCVU651,RESP046,"[[nan, 86.01, 83.05, 85.01, 83.49, 85.04, 85.24], [nan, 82.99, 79.54, 81.29, 78.63, 82.41, 81.97]]","[0.25895916291827464, -1043.341636545331, 1050984.7793443557, 2012, 2017, 85.38822778593749, 85.41238204739057, -1.2899649621938352, 1.2996266669888428]",++
2028,41540,_RFHLTH,RESP061,"[[nan, 78.91, 82.7, 81.37, 80.69, 80.88, 82.45], [nan, 75.62, 80.45, 78.82, 77.61, 78.8, 80.29]]","[0, 0.46432529067178424, -854.4159945308417, 2012, 2017, 79.80649030078825, 82.12811675414719, 0.46432529067178424, 0.46432529067178424]",0+
2029,41540,_RFHYPE5,RESP046,"[[nan, nan, 38.29, nan, 39.94, nan, 38.11], [nan, nan, 35.33, nan, 36.0, nan, 35.19]]","[0, -0.03939959794091592, 118.41348705160414, 2013, 2017, 39.10209639654039, 38.94449800477672, -0.03939959794091592, -0.03939959794091592]",0+
2030,41540,_RFSMOK3,RESP046,"[[nan, 20.54, 18.26, 20.89, 22.29, 18.95, 18.27], [nan, 17.31, 15.71, 17.71, 18.31, 16.64, 15.6]]","[-0.3509287326579321, 1413.661590233278, -1423657.4262170186, 2012, 2017, 19.649795524775982, 18.498427297221497, 1.5243700177591109, -1.9849173088200587]",++
2031,41540,_TOTINDA,RESP046,"[[nan, 73.98, 70.99, 70.06, 69.27, 70.03, 68.32], [nan, 71.04, 68.07, 66.3, 64.96, 67.52, 65.24]]","[0.24134283167640563, -973.3169659667767, 981396.7388120638, 2012, 2017, 73.53928076045122, 68.80579504778143, -2.1534113009204248, 0.26001701584357306]",-+
2032,41620,BLOODCHO,RESP046,"[[72.83, nan, 74.48, nan, 76.5, nan, nan], [71.01, nan, 72.74, nan, 74.74, nan, nan]]","[0, 0.9165048552193991, -1770.3186672069637, 2011, 2015, 72.7725966392477, 76.43861606012547, 0.9165048552193991, 0.9165048552193991]",0+
2033,41620,Custom_8,Custom_8,"[[48.04338871344226, nan, 45.12620837808807, nan, 41.450980392156865, nan, nan], [45.221371026975646, nan, 42.415489412176406, nan, 38.79052864223279, nan, nan]]","[0, -1.6444309895159666, 3355.1114469513204, 2011, 2015, 48.160727034711726, 41.583003076647856, -1.6444309895159666, -1.6444309895159666]",0+
2034,41620,Custom_9,Custom_9,"[[59.64, 58.23, 61.42, 59.83, 59.67, 60.459999999999994, 59.790000000000006], [55.9, 54.432053186259715, 57.74603756143316, 56.586467974568464, 55.87205318625971, 55.83570545920785, 55.50831808748011]]","[0, 0.11763676290651372, -177.0634537546498, 2011, 2017, 59.50407645034929, 60.20989702778837, 0.11763676290651372, 0.11763676290651372]",0-
2035,41620,DIABETE3,RESP046,"[[6.81, 7.16, 7.44, 7.77, 7.71, 6.57, 7.31], [6.03, 6.3, 6.58, 6.97, 6.79, 5.61, 6.29]]","[-0.062061854306014456, 250.00711251053437, -251771.78426557907, 2011, 2017, 6.870695212070132, 7.002475407498423, 0.39433449174421753, -0.3504077599279469]",-+
2036,41620,DRNKANY5,RESP046,"[[38.53, 37.0, 38.53, 37.85, 37.87, 40.23, 38.88], [36.73, 35.08, 36.69, 36.28, 35.97, 37.94, 36.74]]","[0, 0.2819682809671337, -529.4020368697503, 2011, 2017, 37.63617615515557, 39.32798584095838, 0.2819682809671337, 0.2819682809671337]",0-
2037,41620,_HCVU651,RESP046,"[[77.35, 77.63, 80.88, 83.69, 86.15, 86.04, 85.07], [75.51, 75.59, 79.16, 82.26, 84.56, 84.06, 83.31]]","[-0.2622337272447643, 1057.914052400718, -1066884.1402933346, 2011, 2017, 76.0958256861195, 85.91542003839277, 3.2100014222760365, 0.06319669533877459]",+-
2038,41620,_RFHLTH,RESP061,"[[86.5, 85.79, 86.84, 87.08, 86.75, 87.38, 85.42], [85.27, 84.4, 85.59, 86.0, 85.44, 85.81, 83.83]]","[-0.1311816627320835, 528.4100575146817, -532032.2637945531, 2011, 2017, 85.84479773568455, 85.90671791473869, 0.7974100062418756, -0.7767699465431406]",+-
2039,41620,_RFHYPE5,RESP046,"[[22.34, nan, 24.18, nan, 23.53, nan, 25.2], [20.99, nan, 22.69, nan, 22.04, nan, 23.44]]","[0, 0.3979140513063852, -777.5563942425971, 2011, 2017, 22.64876293454347, 25.03624724238182, 0.3979140513063852, 0.3979140513063852]",0-
2040,41620,_RFSMOK3,RESP046,"[[13.66, 12.85, 11.16, 11.16, 10.41, 10.94, 10.38], [12.37, 11.44, 9.96, 10.08, 9.16, 9.35, 9.03]]","[0.12618042348966763, -508.76302207166646, 512847.24284786306, 2011, 2017, 13.705885199946351, 10.656227668223437, -1.2653587962232677, 0.24880628565273355]",+-
2041,41620,_TOTINDA,RESP046,"[[81.1, 82.35, 78.83, 82.13, 79.26, 84.62, 77.78], [79.63, 80.82, 77.2, 80.88, 77.67, 82.95, 75.94]]","[0, -0.2232464819729657, 530.3408204603999, 2011, 2017, 81.39214521276585, 80.05266632092804, -0.2232464819729657, -0.2232464819729657]",0-
2042,41700,BLOODCHO,RESP046,"[[77.71, nan, 76.36, nan, 80.24, nan, nan], [73.5, nan, 72.48, nan, 76.03, nan, nan]]","[0, 0.6325000000000004, -1195.0270094906014, 2011, 2015, 76.93049050939953, 79.4604905093995, 0.6325000000000004, 0.6325000000000004]",0+
2043,41700,Custom_8,Custom_8,"[[46.853686784197656, nan, 50.013095861707704, nan, 46.236291126620145, nan, nan], [40.84762134119038, nan, 43.60740242425966, nan, 39.89637908367646, nan, nan]]","[0, -0.18719287151324454, 424.57972946387105, 2011, 2015, 48.13486485073628, 47.38609336468329, -0.18719287151324454, -0.18719287151324454]",0+
2044,41700,Custom_9,Custom_9,"[[65.49000000000001, 66.96000000000001, 70.02, 70.16, 71.52, 71.53999999999999, 68.17], [56.08372018277152, 57.30726981626442, 60.690777095599, 64.16316750275614, 60.89414474030443, 58.963987118327196, 53.40375470879615]]","[-0.5130436304624498, 2067.195655364927, -2082255.2458306453, 2011, 2017, 64.69723879010417, 68.63270996278152, 3.7341736449538985, -2.4223499205954795]",-+
